oferta,region,empresa,salario,experiencia,viajes,residencia,jornada,contrato,educacion,glosa,url,fecha descarga
Jefe Proyectos,"Viña del Mar, Valparaíso",PayGol,700000.0,5.0,No,No,Jornada de 45 horas semanales,Otro tipo de contrato,Universitaria,"Empresa Fintech dedicada al proceso de métodos de pago en Latino América está en búsqueda de un Ingeniero de Ejecución o Civíl en Informática con experiencia comprobada al menos 5 años.Se deberá gestionar los diferentes proyectos asignados desde su inicio hasta el final. Coordinación con el departamento de Informática y de Marketing.Requerimientos mínimos:-Ingeniero en informática.-5 años de experiencia comprobada como mínimo.-Inglés hablado y escrito.-Conocimientos avanzados en programación PHP orientada a objetos.-Conocimientos avanzados en programación para Android y iOS.-Conocimientos avanzados en MySQL, Bootstrap, CSS, JavaScript, JQuery, Ajax, web services.-Conocimientos framework Laravel o algún otro.-Edad entre 30 y 50 años.Se ofrece:-Salario acorde al mercado, desde $700.000 según experiencia.-Contrato indefinido, pero primeramente deberá estar a prueba.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-jefe-de-proyectos-ingeniero-en-informatica-en-vina-del-mar-619CF5B7B458AD3C61373E686DCF3405,2020-09-06
Ingeniero Inspector Elevadores,"Buin, R.Metropolitana",CERTEL,,2.0,Si,Si,Jornada de 45 horas semanales,contrato indefinido,Universitaria,"Descripción Principales responsabilidades (lista no exhaustiva):  Asegurar las fases del servicio, implementación y puesta en marcha de los proyectos asignados, siguiendo las indicaciones establecidas por el responsable del proyecto, y aportando el máximo valor añadido en la realización de las tareas.  El personal deberá reestructurar el área, y de ser necesario, diseñar, mejorar y ayudar en la actualización del software del servicio.  Producción e implementación de formatos y forma de procedimientos de servicios.  Redacción de informes y documentación.  Asesoramiento técnico  Experiencia Técnica Requerida: - Experiencia mínima de 2-3 años trabajando en área de ingeniería.- Conocimientos de: mecánica, mantenimiento industrial, electromecánica y/o electrónica.- Se valorará experiencia en áreas de mantenimiento, servicio técnico, servicio al cliente,  Formación Requerida (terminada):  Ingeniería: Industrial, Mecánica, En Ejecución con mención en mantenimiento, o profrsión similar que al menos haya cursado 2 semestres de mecánica, electrónica y/o electricidad. Compentencias: * Flexibilidad: Comprende los puntos de vista de los otros y está dispuesto a modificar sus propias ideas ante información nueva. Dependiendo de cada situación es flexible al aplicar los procedimientos, adaptándolos para conseguir los objetivos globales del servicio.  * Iniciativa: Identifica un problema o una oportunidad y lleva a cabo acciones para dar respuesta a ellos de una forma rápida y eficaz. * Responsabilidad: asumir compromiso e implicación con todas las áreas involucradas. * Orientación al cliente: Implicación para ayudar o servir las necesidades del cliente. Responde a las preguntas, quejas o problemas que pueda tener así como en caso de ser necesario mantener una comunicación permanente. * Trabajo en equipo y cooperación: Formar parte del grupo, colaborando y cooperando conjuntamente. Participar en buen grado, apoya las decisiones del grupo y realiza la parte del trabajo que le corresponde.  Requerimientos  Educación mínima: Universitaria / I.P. / C.F.T. Años de experiencia: 2 Idiomas: Español  Conocimientos: Microsoft Office, Utilizará Software específico  del área Licencias de conducir: B Disponibilidad de viajar: Si, dentro de ChileDisponibilidad de cambio de residencia: No                *Pretensiones de Renta Líquida: Se considerarán sólo CV CON pretensiones de renta líquida.Se Ofrece: - Estabilidad laboral- Formar parte de una empresa en expansión - Proyección profesional- Renta acorde a mercado - 3 meses de periodo de capacitación al inicio",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-inspector-de-elevadores-con-o-sin-experiencia-en-el-rubro-en-buin-914A98D43011B47E61373E686DCF3405,2020-09-06
Analista Comercial para ChileCompras," Quinta Normal, R.Metropolitana",RETAIL,600000.0,2.0,Si,Si,Jornada de 45 horas semanales,contrato indefinido,Universitaria,"Estamos en la búsqueda de profesional ingeniero comercial o similar para la revisión, análisis y filtro de propuestas que ofrece el Estado de Chile  a través de  las siguientes plataformas: Chile compras, Mercado Publico y Convenio Marco. El candidato debe poseer experiencia en el cargo ya que sera responsable de seleccionar y definir las propuestas a estudiar por parte de nuestro departamento de estudio.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-analista-comercial-para-chilecompras-ingeniero-comercial-en-santiago-quinta-normal-ABFA38834546739561373E686DCF3405,2020-09-06
Constructor Civil o Ingeniero Constructor,"Temuco, Araucanía",Sur Talent,,5.0,Si,Si,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"Se necesita Constructor Civil o Ingeniero Constructor para supervisar obras en la Región de La Araucanía. Se requiere experiencia previa en proyectos de construcción de vivienda sociales.Licencia de conducir Clase B.Interesados/as postular en Bolsa de Empleo Sur Talent, pueden encontrar el link en la página web o en nuestras redes sociales.Indicar pretensiones de renta y adjuntar CV.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-constructor-civil-o-ingeniero-constructor-en-temuco-F183B1BB84AE617361373E686DCF3405,2020-09-06
Ingeniero Constructor,"Coronel, Bíobío",Constructora Cesar Diaz,,2.0,No,No,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,Experiencia minina de 2 ò 3 años en mejoramientos de vivienda (PPPF) Programa de Protección al Patrimonio Familiar.-Acreditar experiencia.-Con residencia en la comuna de Coronel.-Enviar antecedentes a *********************@gmail.com.-Curriculum Vitae.-Cédula de identidad.-Certificado de titulo.-,https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-constructor-con-experiencia-en-coronel-58A05E564E540BF261373E686DCF3405,2020-09-06
Ingeniero Eléctrico,"Concepción, Bíobío",ELECTROMECI,,5.0,No,No,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,Profesional residente con experiencia en Obras eléctricas en recintos educacionales en la Provincia de Concepción.Profesional comprometidoManejo de personal de obra,https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-electrico-profesional-residente-en-concepcion-052903C57E1EFB6A61373E686DCF3405,2020-09-06
Ingeniero Forestal,"Puchuncaví, Valparaíso",Terra Savia Ingeniería SpA,,2.0,Si,Si,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"El profesional requiere de una experiencia mínima de dos años de trabajo y estudios formales en el área, con manejo en monitoreo de especies nativas, riego, propagación de árboles nativos, seguimientos, reforestaciones además de las actividades propias del área, orientado a la tarea y cumplimiento de metas, manejo de equipo de trabajo, proactivo, organizado. excelentes relaciones interpersonales. Se ofrece proyección laboral y renta acorde a mercado",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-forestal-v-region-en-puchuncavi-7565AAD10587DC3C61373E686DCF3405,2020-09-06
Encargado Producción," Quinta Normal, R.Metropolitana",RETAIL,800000.0,3.0,No,No,Jornada de 45 horas semanales,contrato indefinido,Universitaria,El profesional a contratar deberá programar y controlar la producción por proyecto reportando directamente a los profesionales encargados de cada proyecto.  Además debe velar por la calidad de los productos terminados.Se requiere experiencia en trabajo en Maderas Y Aceros.,https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-encargado-de-produccion-ingeniero-en-madera-yo-disenador-industrial-en-santiago-quinta-normal-F33A306107D472AF61373E686DCF3405,2020-09-06
Ingeniero en Prevención Riesgos,"Antofagasta, Antofagasta",Wilug,,4.0,No,No,Jornada extraordinaria,contrato a plazo fijo,Universitaria,"Se requiere profesional con experiencia en contratos AMSA, RECSS, residencia en la ciudad de Antofagasta. Proyecto a plazo fijo para establecer inicio de gestión RECSS para contratos de servicio en la Minería.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-en-prevencion-de-riesgos-sernageomin-b-en-antofagasta-1E711376DABA5C0D61373E686DCF3405,2020-09-06
Ingeniero Azure Data Warehouse," Providencia, R.Metropolitana",Solintegra S.A,,2.0,No,No,Desde Casa,contrato a plazo fijo,Universitaria,"Diseñar Modelos Lógicos, Relacional y Físico de una Data WareHouse, incluyendo el desarrollo de los Script en SQL Azure para la Ingesta de grandes volúmenes de información desde diferentes fuentes. El trabajo se realizará de forma remota a través de conexiones seguras VPN y controles de avances vía video conferencias en Microsoft Teams.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-azure-data-warehouse-arquitecto-en-azure-synapse-analytics-en-santiago-providencia-D58A1BD0C3C5476161373E686DCF3405,2020-09-06
IngenierovOps,"Santiago Centro, R.Metropolitana",Seidor Technologies S.A.,,3.0,No,No,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"Importante cliente del rubro Retail , requiere Ingeniero DevOps. con al menos 3 años de experiencia desempeñando las siguientes funciones: Prestar soporte a los equipos de desarrollo, con la provisión de la infraestructura cloud necesarias para soportar el ciclo de desarrollo de software (AWS-Azure-GCP)·         Velar por la calidad y buen uso de los distintos ambientes·         Proveer servicios que permitan mantener un ciclo de desarrollo·         Monitorear los servicios, artefactos, API, otros·         Apego a normas y definiciones de seguridad.Requisitos:·         Experiencia con Metodologías Ágiles·         Herramientas de automatización y algún framework para CI/CD.·         Herramientas Hashicorp (terraform, vault, packer)·         Administración de Sistemas Operativos Linux.·         Base de Datos (SQL y NoSQL).·         GITComuna: Santiago Centro (Teletrabajo)Contrato: plazo fijo, con amplias posibilidades de continuidad según desempeño.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-devops-en-santiago-centro-A86B138B31C2471661373E686DCF3405,2020-09-06
Ingeniero Software Java," Providencia, R.Metropolitana",Sociedad de desarrollo de alta calidad ltda,1800000.0,4.0,No,No,Jornada de 45 horas semanales,contrato indefinido,Universitaria,"En Dsac Chile estamos contratando! Buscamos Ingenieros de Software Java, con experiencia en, PostgreSQL, Spring Boot, Spring MVC, JavaScript, Spring Batch.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-software-java-en-santiago-providencia-6CEC357596BD2AB761373E686DCF3405,2020-09-06
Ingeniero Software MVC .Net," Providencia, R.Metropolitana",Sociedad de desarrollo de alta calidad ltda,1500000.0,3.0,No,No,Jornada de 45 horas semanales,contrato indefinido,Universitaria,"¡Hay Pega! Necesitamos incorporar a nuestro equipo un Ingeniero de Software MVC .Net¡Tenemos múltiples beneficios para ti!Los requisitos para postular son MVC, .Net, ASP clásico, COM +, Conocimientos TFS, SOAP, API REST",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-de-software-mvc-net-en-santiago-providencia-A3DDBB187FC3153F61373E686DCF3405,2020-09-06
Ingeniero en Prevención Riesgos,"Saavedra, Araucanía",Ingeniería y Construcción Eduardo Arancibia S.A.,,3.0,No,No,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"Importante Empresa del Rubro de Obras de Ingeniería y Construcción, requiere contratar Profesional Prevencionista de Riesgos con al menos 3 años de experiencia en obras Portuarias, para desempeñar funciones en Obra ubicada en la Novena Región.Interesados enviar currículo con certificados de títulos.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-en-prevencion-de-riesgos-en-saavedra-5E8A37CF0C2CB43F61373E686DCF3405,2020-09-06
Ingeniero Emisarios Submarinos (Tuberías Ductos),"Santiago Centro, R.Metropolitana",Ingetek,3000000.0,10.0,No,No,Jornada extraordinaria,contrato a trato,Universitaria,"Se requiere a ingeniero con experiencia en construcción, operación o mantención de tuberías submarinas (Emisarios submarinos) para formar parte de estudio de Empresa Sanitaria.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-emisarios-submarinos-tuberias-ductos-trabajo-en-equipo-multidisciplinario-en-santiago-centro-CC5F8D4CD6C5F04661373E686DCF3405,2020-09-06
Ingeniero Civil Industrial," Ñuñoa, R.Metropolitana",Servicios Comerciales Eduardo Rojas S. E.I.R.L.,700000.0,4.0,Si,Si,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"Se requiere persona para el cargo de ""Encargado de Operaciones"" Proceso de pedidos de clientes, preparación de despachos en conjunto con el chófer-despachador, gestión de inventarios, compras nacionales e internacionales, entre otras actividades asociadas al cargo.HABILIDADESHabilidad de Liderazgo y oportuno desempeñoHabilidad para el dibujo y habilidad mental.Creatividad e imaginación.Capacidad de observación y análisis.Habilidad para las Matemáticas y la Física.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-civil-industrial-diurno-en-santiago-nunoa-D3E3D78D92CF348961373E686DCF3405,2020-09-06
ingeniero residente,"Mulchén, Bíobío",SPB INGELEC LTDA.,1000000.0,3.0,No,No,Jornada de 45 horas semanales,contrato a plazo fijo,Universitaria,"Se requiere contratar ingeniero constructor o constructor civil con experiencia en obras sanitarias de al menos 3 años desde titulado, para obra ubicada en Mulchén, las obras cuentan con trabajos de hormigones, estructuras metálicas y montaje de equipos, por lo que se requiere experiencia de obra en las actividades mencionadas, la duración es de aprox. 4 meses.",https://www.computrabajo.cl//ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-residente-en-mulchen-855BE1F31ED463CB61373E686DCF3405,2020-09-06
